code,entry_date,exit_date,days,entry,stop,R,half
005690,2024-03-21,2024-04-04,10,6660.0,5729.642857142857,-0.8699820345489441,False
005690,2024-08-19,2024-08-23,4,7650.0,6575.892857142857,-0.8043713383208643,False
005690,2024-12-11,2025-02-04,32,6250.0,5495.535714285715,1.4926776804733737,False
005690,2026-01-23,2026-03-03,23,13710.0,12340.357142857143,1.3782600260756195,False
005690,2026-03-06,2026-04-01,18,14020.0,11216.0,0.43453887303851646,False
005720,2020-11-27,2021-01-05,24,4300.0,4071.4285714285716,0.9126293750000005,False
005720,2021-08-25,2021-09-28,21,4865.0,4595.357142857143,0.5972251655629145,False
005720,2021-10-06,2021-11-05,21,4950.0,4626.785714285715,-0.07351160220994485,False
005720,2021-11-10,2021-11-29,13,5020.0,4815.535714285715,-2.1895926637554624,False
005720,2022-09-13,2022-09-27,10,4210.0,4015.3571428571427,-1.8192422018348606,False
005720,2022-10-07,2022-11-04,19,4170.0,3837.8571428571427,-0.690434838709677,False
005720,2022-11-09,2022-12-08,21,4080.0,3869.285714285714,0.663875254237288,False
005720,2023-01-30,2023-02-15,12,4030.0,3836.25,-0.25416774193548386,False
005720,2023-03-20,2023-04-18,21,4080.0,3761.25,0.0949050980392157,False
005720,2023-08-03,2023-08-18,10,4145.0,3866.4285714285716,-0.6259956410256413,False
005720,2023-09-04,2023-10-05,19,4145.0,3904.8214285714284,-0.6430652788104086,False
005720,2023-11-17,2023-12-18,21,4145.0,3861.0714285714284,-0.07007396226415091,False
005720,2023-12-21,2024-01-15,14,4180.0,4033.5714285714284,-0.8176956097560969,False
005720,2024-01-31,2024-03-04,20,4280.0,3963.9285714285716,-0.15960000000000008,False
005720,2024-03-26,2024-04-25,21,4230.0,4025.535714285714,-0.05055650655021832,False
005720,2024-05-17,2024-07-19,44,4260.0,4023.3928571428573,1.5564407547169823,False
005720,2024-12-11,2025-01-10,19,4520.0,4324.464285714285,-0.7481165296803638,False
005720,2025-02-28,2025-04-01,21,4575.0,4350.0,-0.009004444444444443,False
005720,2025-04-07,2025-07-23,72,4625.0,4352.678571428572,7.293405114754102,False
005720,2025-11-07,2025-12-29,35,5370.0,4883.392857142857,1.2169529541284396,False
005720,2026-01-21,2026-02-27,24,5780.0,5222.857142857143,2.2042784615384625,False
005720,2026-06-16,2026-06-22,4,6350.0,5644.642857142857,-0.39647291139240487,False
005725,2020-06-18,2020-06-22,2,3900.0,3494.6428571428573,-1.5460613215859038,False
005725,2020-06-30,2020-07-13,9,3285.0,2628.0,-0.07709665144596652,False
005725,2020-07-22,2020-08-11,14,3165.0,2722.1428571428573,-0.42816177419354856,False
005725,2020-08-14,2020-08-18,1,3175.0,3006.25,-0.44469333333333333,False
005725,2020-08-27,2020-09-10,10,3250.0,2756.25,-0.5564394936708861,False
005725,2020-09-16,2020-09-28,8,3020.0,2720.8928571428573,-0.14843176119402995,False
005725,2020-10-16,2020-10-19,1,3400.0,3212.5,-1.7083386666666664,False
005725,2021-02-16,2021-03-02,9,3050.0,2904.464285714286,-0.6827155828220862,False
005725,2021-04-09,2021-04-28,13,3100.0,2983.035714285714,2.8552732824427465,False
005725,2021-11-22,2021-11-30,6,3500.0,3375.8928571428573,-1.259701870503599,False
005725,2022-01-05,2022-01-06,1,3700.0,3427.6785714285716,1.2340876065573776,False
005725,2022-02-04,2022-02-16,8,3735.0,3091.25,-0.6548994174757281,False
005725,2022-04-14,2022-05-16,21,3650.0,3337.5,-0.3431136,False
005725,2022-11-07,2022-12-23,34,3370.0,2967.3214285714284,0.18259476718403542,False
005725,2023-01-16,2023-01-25,5,3245.0,3037.8571428571427,-0.31577724137931007,False
005725,2023-02-01,2023-02-07,4,3350.0,3158.035714285714,0.1239188837209302,False
005725,2023-12-08,2023-12-14,4,3005.0,2893.3928571428573,-0.7543692800000013,False
005725,2024-02-08,2024-03-13,21,3000.0,2891.964285714286,0.0512238016528926,False
005725,2024-08-07,2024-09-04,19,2990.0,2836.4285714285716,-0.09345488372093032,False
005725,2024-12-04,2025-01-02,18,3060.0,2945.714285714286,-0.21573125000000012,False
005725,2025-01-09,2025-01-20,7,3080.0,2982.6785714285716,-0.9712146788990839,False
005725,2025-03-12,2025-04-10,21,3010.0,2773.3928571428573,0.6761186415094346,False
005725,2026-03-06,2026-03-31,17,4420.0,3949.464285714286,-0.29927590132827325,False
005725,2026-04-24,2026-05-13,11,4735.0,4574.285714285715,-1.5367986666666704,False
005725,2026-05-18,2026-06-01,9,4350.0,4079.464285714286,1.3228050165016505,False
005740,2020-09-07,2020-09-25,14,9340.0,8007.857142857143,-0.44516021447721194,False
005740,2020-09-29,2020-10-21,12,9130.0,8051.428571428572,-0.30861841059602657,False
005740,2020-11-06,2020-12-03,19,8900.0,8351.785714285714,0.158425276872964,False
005740,2021-01-14,2021-01-29,11,8820.0,8430.714285714286,0.37770972477064274,False
005740,2022-01-17,2022-01-18,1,10900.0,10110.714285714286,-0.6976814479638013,False
005740,2022-04-06,2022-04-21,11,9540.0,9057.857142857143,3.2332637037037055,False
005740,2022-05-26,2022-06-13,10,9300.0,8414.285714285714,-0.6918246774193545,False
005740,2023-02-13,2023-02-16,3,7500.0,7114.285714285715,-1.17862888888889,False
005740,2023-02-20,2023-03-08,11,7340.0,6840.0,-0.84789,False
005740,2023-11-29,2023-12-05,4,6050.0,5666.071428571428,-0.7246530232558138,False
005740,2024-02-05,2024-02-29,16,6190.0,5668.571428571428,-0.2099002739726027,False
005740,2024-03-07,2024-04-05,21,5910.0,5454.642857142857,0.04714321568627448,False
005740,2024-04-23,2024-05-20,16,5950.0,5580.357142857143,1.2170017391304355,False
005740,2024-08-13,2024-09-05,16,6110.0,5367.142857142857,-0.4956619230769229,False
005740,2025-04-22,2025-04-28,4,6220.0,5768.214285714285,-0.5514339920948612,False
005740,2025-11-05,2025-12-05,22,6700.0,6169.642857142857,0.6722884848484845,False
005740,2025-12-12,2026-01-06,14,7240.0,6575.714285714285,-0.9075477419354833,False
005740,2026-02-13,2026-03-04,9,7150.0,6610.714285714285,-0.8029139072847676,False
005740,2026-04-30,2026-05-13,7,7290.0,6770.357142857143,-0.7002944329896911,False
005740,2026-05-15,2026-05-20,3,7350.0,6746.428571428572,-1.1813614201183436,False
005745,2020-06-11,2020-06-12,1,14100.0,12912.5,-2.197275789473684,False
005745,2020-06-17,2020-07-02,11,12100.0,9680.0,0.09955785123966943,False
005745,2020-08-20,2020-09-25,26,12150.0,10623.214285714286,0.25556631578947375,False
005745,2020-12-29,2021-02-01,22,12300.0,11255.357142857143,0.89758905982906,False
005745,2021-02-17,2021-03-02,8,13150.0,11641.07142857143,-0.7684194082840241,False
005745,2021-03-11,2021-04-09,21,14100.0,12251.785714285714,0.6105136231884055,False
005745,2022-01-18,2022-01-19,1,17300.0,15005.357142857143,-0.34024031128404675,False
005745,2022-04-19,2022-04-22,3,14550.0,13541.07142857143,0.721081769911505,False
005745,2022-05-19,2022-06-14,16,14000.0,12482.142857142857,-0.8979171764705881,False
005745,2023-02-13,2023-03-03,13,11730.0,11274.642857142857,-1.2180636862745091,False
005745,2023-03-07,2023-03-15,6,11200.0,10528.57142857143,-0.08006808510638308,False
005745,2023-04-06,2023-04-10,2,11420.0,10812.857142857143,-1.4200002352941183,False
005745,2023-08-31,2023-09-13,9,10300.0,9569.642857142857,-0.2587473838630806,False
005745,2023-11-14,2023-12-19,25,10590.0,10056.07142857143,1.0435010033444831,False
005745,2023-12-27,2024-01-19,15,10550.0,8969.642857142857,-0.0005093785310734461,False
005745,2024-01-24,2024-02-16,15,10770.0,10034.285714285714,-0.7069932038834946,False
005745,2024-06-11,2024-06-13,2,10610.0,9963.57142857143,-0.6338519337016583,False
005745,2024-06-17,2024-07-03,12,10600.0,9625.0,-0.9619928205128205,False
005745,2025-04-11,2025-04-15,2,9230.0,8453.214285714286,0.3022352183908048,False
005745,2025-05-30,2025-06-11,6,8600.0,7962.5,1.3110839215686274,False
005745,2025-09-01,2025-09-05,4,8450.0,8208.92857142857,-1.2018637037036999,False
005745,2025-09-11,2025-10-14,18,8400.0,8128.571428571428,-0.22198842105263147,False
005750,2020-05-11,2020-07-27,55,3855.0,3432.6785714285716,3.083252262156449,False
005750,2021-08-24,2021-09-24,20,6980.0,6083.571428571428,0.4963161752988047,False
005750,2021-10-18,2021-10-28,8,7590.0,6684.642857142857,-0.678757554240631,False
005750,2021-11-03,2021-11-29,18,7370.0,6666.428571428572,-0.5744335025380711,False
005750,2021-12-07,2021-12-27,14,7500.0,6442.857142857143,-0.3357578378378379,False
005750,2022-01-04,2022-01-26,16,7560.0,7029.642857142857,-1.1208296296296292,False
005750,2022-03-14,2022-04-04,15,7900.0,7166.071428571428,-0.39117566909975665,False
005750,2022-04-14,2022-05-13,20,7680.0,7087.142857142857,-0.3984163855421685,False
005750,2023-06-12,2023-07-07,19,3980.0,3503.214285714286,-0.3327322846441948,False
005750,2023-07-12,2023-07-25,9,3900.0,3377.6785714285716,-0.7895837264957266,False
005750,2023-08-21,2023-09-19,21,3730.0,3295.1785714285716,0.061973716632443554,False
005750,2023-12-11,2024-01-03,14,3765.0,3516.785714285714,-0.8959818705035969,False
005750,2024-02-08,2024-02-21,7,3775.0,3512.5,-0.2588761904761905,False
005750,2024-03-14,2024-04-15,21,3730.0,3517.5,0.1971670588235294,False
005750,2024-07-08,2024-08-06,21,3910.0,3467.1428571428573,-1.651567580645162,False
005750,2024-11-28,2024-12-26,19,3790.0,3352.5,-0.041581714285714284,False
005750,2025-02-10,2025-03-12,21,3915.0,3607.8571428571427,0.19842232558139522,False
005750,2026-03-11,2026-03-31,14,5000.0,4316.071428571428,0.7810055352480417,False
005800,2020-07-24,2020-08-25,21,9200.0,8501.785714285714,0.5505773913043474,False
005800,2021-02-09,2021-02-23,8,9520.0,8846.785714285714,-0.4972250397877981,False
005800,2021-03-23,2021-06-22,63,9730.0,9326.42857142857,5.367005309734503,False
005800,2021-12-03,2021-12-23,14,11700.0,10940.714285714286,-0.2708664158043276,False
005800,2022-02-10,2022-05-09,59,11900.0,11024.82142857143,1.1305292797388298,False
005800,2022-05-23,2022-06-10,12,12450.0,11289.285714285714,-0.48083323076923057,False
005800,2022-08-16,2022-09-06,15,12200.0,11369.642857142857,-0.9107526881720427,False
005800,2023-03-02,2023-03-13,7,11480.0,10915.714285714286,-1.4400435443037989,False
005800,2023-04-11,2023-05-12,21,11170.0,10450.357142857143,-0.11605339950372212,False
005800,2024-02-05,2024-03-05,18,9940.0,9316.785714285714,-0.7642523782234951,False
005800,2024-08-28,2024-10-02,21,9300.0,8871.42857142857,-0.1274163333333331,False
005800,2024-10-07,2024-10-25,13,9210.0,8590.357142857143,-0.26436518731988484,False
005800,2024-11-04,2024-12-03,21,9260.0,8881.42857142857,-0.9335754716981113,False
005800,2024-12-27,2025-01-10,8,9150.0,8666.07142857143,4.749306273062738,False
005800,2026-05-15,2026-06-04,12,15000.0,13450.0,-0.8309509677419354,False
005810,2020-11-11,2020-12-10,21,12752.0,11726.642857142857,0.43702245907349346,False
005810,2021-12-03,2022-01-03,20,19073.0,17599.428571428572,-0.016810518662142525,False
005810,2022-01-05,2022-01-25,14,19343.0,18394.964285714286,-0.9158716142399703,False
005810,2022-02-15,2022-03-18,21,19444.0,18127.75,0.10931312440645774,False
005810,2022-05-16,2022-06-14,19,19952.0,19063.785714285714,-0.297464141535987,False
005810,2022-08-31,2022-09-19,11,19174.0,18261.85714285714,-0.4330812842599836,False
005810,2022-12-06,2023-01-03,19,19208.0,18465.14285714286,-0.9854920384615405,False
005810,2023-01-13,2023-02-16,22,18836.0,17580.285714285714,0.41138139931740597,False
005810,2023-11-07,2023-12-11,24,23469.0,21772.214285714286,0.5098531256577564,False
005810,2024-01-30,2024-03-26,37,24653.0,23215.678571428572,3.5561638464405547,False
005810,2024-08-01,2024-08-06,3,27300.0,25041.071428571428,-0.8522181818181814,False
005810,2024-08-27,2024-09-09,9,27200.0,25958.928571428572,-1.0689151079136698,False
005810,2024-10-22,2024-11-13,16,28300.0,26362.5,-1.176126451612903,False
005810,2025-02-18,2025-03-04,9,27700.0,26083.928571428572,-0.6990161325966856,False
005810,2025-04-15,2025-06-18,41,27200.0,24958.928571428572,6.724067250996019,False
005810,2025-11-21,2025-12-22,21,36500.0,33232.142857142855,0.46488874316939865,False
005810,2026-01-06,2026-02-03,20,38800.0,35969.642857142855,0.18070157728706612,False
005810,2026-02-10,2026-03-04,12,40050.0,36710.71428571428,1.0617195721925123,False
005810,2026-04-07,2026-04-13,4,53600.0,48832.142857142855,-1.350044644194756,False
005810,2026-05-22,2026-06-05,8,40500.0,36178.57142857143,-0.6907808264462808,False
005820,2020-06-19,2020-06-24,3,16903.0,15166.92857142857,-0.4589471302201191,False
005820,2020-07-29,2020-08-21,16,16951.0,15582.607142857143,-0.3034649719431033,False
005820,2020-08-25,2020-09-23,21,16424.0,14876.142857142857,0.04179300415320719,False
005820,2020-10-05,2021-01-28,79,16472.0,15232.17857142857,2.4508464928705154,False
005820,2021-09-02,2021-09-09,5,23200.0,21235.714285714286,-0.7416970909090911,False
005820,2022-01-18,2022-01-24,4,22850.0,20010.714285714286,-0.42477232704402523,False
005820,2022-04-06,2022-04-21,11,22300.0,20451.785714285714,0.21172328502415452,False
005820,2022-06-28,2022-08-17,35,21700.0,18905.35714285714,0.7473513099041529,False
005820,2022-09-07,2022-09-27,12,22550.0,18094.642857142855,-0.5723794789579156,False
005820,2023-02-02,2023-03-02,19,22500.0,20553.571428571428,0.2517533944954127,False
005820,2023-03-30,2023-04-06,5,22150.0,20605.35714285714,0.2215366473988437,False
005820,2023-07-11,2023-07-28,13,21750.0,20214.285714285714,0.1267227906976744,False
005820,2023-08-07,2023-08-17,7,22050.0,20246.428571428572,-0.9981473267326738,False
005820,2023-08-25,2023-09-01,5,21950.0,19937.5,-0.3990310559006211,False
005820,2025-05-22,2025-07-31,48,14680.0,14167.5,1.5544682926829267,False
005820,2025-09-16,2025-09-26,8,14330.0,13530.0,-0.22302624999999998,False
005820,2025-11-19,2025-12-18,21,14760.0,13795.714285714286,-0.021791259259259278,False
005820,2025-12-30,2026-01-20,13,14840.0,14168.57142857143,-0.9076914893617033,False
005820,2026-02-19,2026-03-05,9,14940.0,14416.785714285714,1.044012013651876,False
005820,2026-05-22,2026-06-01,5,15060.0,12897.5,-0.2777058959537572,False
005830,2020-05-15,2020-05-20,3,49000.0,44116.07142857143,-0.16040058500914073,False
005830,2020-06-03,2020-06-15,8,46900.0,40873.21428571428,-0.3184964740740739,False
005830,2020-07-10,2020-07-24,10,46850.0,43073.21428571428,-0.34983451536642995,False
005830,2020-07-29,2020-08-19,14,45800.0,41719.642857142855,-0.029450853391684892,False
005830,2020-08-26,2020-09-24,21,45500.0,39866.07142857143,-0.20682992076069726,False
005830,2020-10-05,2020-10-16,8,45650.0,42667.857142857145,-0.4077001197604793,False
005830,2021-03-16,2021-04-14,21,44450.0,41119.642857142855,0.04068182305630025,False
005830,2022-01-05,2022-01-26,15,56700.0,52039.28571428572,1.139173026819924,False
005830,2022-03-11,2022-04-20,28,59000.0,53607.142857142855,1.2781796026490062,False
005830,2022-07-04,2022-07-07,3,63700.0,58789.28571428572,-1.1785678545454552,False
005830,2022-08-04,2022-08-29,16,64200.0,59592.857142857145,-1.2783801550387603,False
005830,2022-12-01,2023-01-03,22,61700.0,57592.857142857145,0.6559158260869569,False
005830,2024-01-16,2024-01-22,4,81000.0,75875.0,-1.0482536585365854,False
005830,2024-01-30,2024-02-28,19,84700.0,78271.42857142857,0.9445317777777769,False
005830,2024-11-19,2024-12-10,15,105400.0,95382.14285714286,-0.3887757575757575,False
005830,2024-12-13,2025-01-08,15,107100.0,96600.0,-0.7039342857142857,False
005830,2025-06-05,2025-07-23,33,101700.0,94110.71428571429,4.532223623529414,False
005830,2026-06-15,2026-06-25,8,151800.0,131853.57142857142,-0.721103025962399,False
005830,2026-07-08,2026-07-10,2,150800.0,133442.85714285713,-0.1450641975308641,False
005850,2020-07-21,2020-07-30,7,13150.0,10520.0,-0.6872034220532319,False
005850,2020-08-12,2020-09-10,20,12600.0,11421.42857142857,-0.34730606060606034,False
005850,2021-08-24,2021-09-24,20,26000.0,23276.785714285714,0.3384731803278688,False
005850,2021-10-08,2021-11-11,23,28200.0,25110.714285714286,0.8111567630057804,False
005850,2021-12-23,2022-01-12,13,30400.0,27373.214285714286,-0.08113887905604722,False
005850,2022-05-18,2022-06-17,20,29600.0,26180.35714285714,-0.49331613577023475,False
005850,2022-06-22,2022-07-07,11,29500.0,26535.714285714286,-0.4848756626506025,False
005850,2022-07-11,2022-08-10,22,29550.0,25505.35714285714,0.27296229580573944,False
005850,2022-10-19,2022-11-16,20,29800.0,25433.928571428572,-0.20397398773006142,False
005850,2023-04-06,2023-05-04,19,30950.0,28101.785714285714,-0.36710369905956103,False
005850,2023-10-13,2023-10-23,6,31500.0,28535.714285714286,-0.790726746987952,False
005850,2023-11-17,2023-12-04,11,33300.0,30228.571428571428,-0.863308372093023,False
005850,2023-12-18,2024-01-08,12,32800.0,30362.5,0.16030564102564102,False
005850,2024-02-02,2024-02-28,16,34450.0,31566.071428571428,-0.4720643962848296,False
005850,2024-04-30,2024-07-09,46,33850.0,31412.5,3.490793846153846,False
005850,2024-08-13,2024-08-28,10,34300.0,30550.0,-0.26982266666666666,False
005850,2024-09-27,2024-10-30,20,34700.0,31494.64285714286,-0.7982386629526466,False
005850,2025-02-24,2025-03-10,9,33650.0,29998.214285714286,-0.4945731051344744,False
005850,2025-03-14,2025-04-07,16,34950.0,28994.642857142855,-0.3545253373313342,False
005850,2025-04-25,2025-05-20,14,34950.0,30467.857142857145,-0.8157281274900402,False
005850,2025-06-13,2025-07-01,12,32400.0,30025.0,-0.42219578947368425,False
005850,2025-07-03,2025-08-01,21,32200.0,29079.464285714286,0.1101701859799714,False
005870,2020-06-05,2020-06-15,6,6420.0,5761.071428571428,0.24062850948509482,False
005870,2020-06-29,2020-07-29,22,6370.0,5096.0,0.5236373626373627,False
005870,2020-08-20,2020-08-24,2,6400.0,5855.357142857143,-0.953107147540984,False
005870,2020-09-08,2020-09-23,11,6570.0,5596.785714285715,-0.6571245504587159,False
005870,2020-09-25,2020-09-28,1,6580.0,5958.571428571428,-1.2376997701149424,False
005870,2021-01-21,2021-02-01,7,6160.0,5633.214285714285,-0.1885719322033897,False
005870,2021-02-03,2021-02-25,14,6730.0,5783.571428571428,-0.48697283018867915,False
005870,2021-03-03,2021-03-30,19,6370.0,5587.857142857143,3.1212200913242016,False
005870,2021-10-18,2021-10-29,9,7580.0,6630.0,-0.44747052631578943,False
005870,2021-12-24,2021-12-29,3,7990.0,7397.142857142857,1.515619759036144,False
005870,2022-02-10,2022-03-10,18,8000.0,6760.714285714286,-0.1837937752161384,False
005870,2022-08-03,2022-09-02,21,8100.0,7344.642857142857,-0.28898382978723397,False
005870,2023-04-06,2023-04-27,15,6950.0,6458.928571428572,-0.5347511272727274,False
005870,2023-05-03,2023-06-02,20,6780.0,5712.142857142857,-0.4598236789297658,False
005870,2023-06-20,2023-06-29,7,6550.0,6078.571428571428,-0.7432387878787877,False
005870,2023-07-18,2023-07-20,2,6300.0,5837.5,-0.8627437837837838,False
005870,2023-10-17,2023-11-07,15,7340.0,6190.892857142857,-0.3429131934731934,False
